,Agg func,Model,Learning rate,Parameters,Eval loss,Test loss
0,median,FSPool,0.0001,196245,0.470594039512059,0.5871090494254803
1,median,SlotAtt,0.0001,281217,0.3323472465078036,0.420583095163741
2,median,FSPool,0.0005,196245,0.38106224603123134,0.5125762388268684
3,median,SlotAtt,0.0005,281217,0.18170395579248194,0.28128258753171625
4,median,FSPool,0.001,196245,0.4078874331972902,0.45561528673514406
5,median,SlotAtt,0.001,281217,0.20623120423110705,0.2688907377342594
6,mean,FSPool,0.0001,196245,0.13457565376209835,0.1392198003273695
7,mean,SlotAtt,0.0001,281217,0.017761562448290604,0.048864436469615455
8,mean,FSPool,0.0005,196245,0.07111202428738277,0.09811370066822843
9,mean,SlotAtt,0.0005,281217,0.0077916410389459794,0.02820095631908229
10,mean,FSPool,0.001,196245,0.055412321203639585,0.08245637351052558
11,mean,SlotAtt,0.001,281217,0.006629144488316443,0.035259765401938335
12,mode,FSPool,0.0001,196245,5.441729513425676,4.931090399305871
13,mode,SlotAtt,0.0001,281217,3.658660411834717,3.9214967444856117
14,mode,FSPool,0.0005,196245,3.332975641129509,3.0285328185938774
15,mode,SlotAtt,0.0005,281217,3.102464491412753,3.313369574698996
16,mode,FSPool,0.001,196245,2.489215800686488,2.469813271405849
17,mode,SlotAtt,0.001,281217,6.997364142584423,6.568868667521375
18,geometric_mean,FSPool,0.0001,196245,0.16155339131456992,0.17301328872588087
19,geometric_mean,SlotAtt,0.0001,281217,0.07072414757151689,0.08763432968160177
20,geometric_mean,FSPool,0.0005,196245,0.08622394811125501,0.13947764012784242
21,geometric_mean,SlotAtt,0.0005,281217,0.06633490985555071,0.0941328557128919
22,geometric_mean,FSPool,0.001,196245,0.06757901456680089,0.11701764462594973
23,geometric_mean,SlotAtt,0.001,281217,0.039101110741732614,0.04951781740887685
24,log_mean_exp,FSPool,0.0001,196245,0.15165642885461686,0.19310340867873202
25,log_mean_exp,SlotAtt,0.0001,281217,0.03724557941129047,0.0860311042695762
26,log_mean_exp,FSPool,0.0005,196245,0.050815998280923515,0.10336039894993634
27,log_mean_exp,SlotAtt,0.0005,281217,0.019204829701237262,0.06265256270528474
28,log_mean_exp,FSPool,0.001,196245,0.045771643859408205,0.10690216405535156
29,log_mean_exp,SlotAtt,0.001,281217,0.6143416847501483,0.6548194190923203
30,harmonic,FSPool,0.0001,196245,0.11903603871663411,0.13124386906782362
31,harmonic,SlotAtt,0.0001,281217,0.029275995036143632,0.05974215956186836
32,harmonic,FSPool,0.0005,196245,0.05414763292563813,0.06901313724154805
33,harmonic,SlotAtt,0.0005,281217,0.013265983371566686,0.03863687733525133
34,harmonic,FSPool,0.001,196245,0.03277911597655879,0.06983055900584192
35,harmonic,SlotAtt,0.001,281217,0.4055391713267281,0.35982822492084604
36,midrange,FSPool,0.0001,196245,0.13738561711377567,0.11659815958998304
37,midrange,SlotAtt,0.0001,281217,0.028694898120611757,0.037836188179851966
38,midrange,FSPool,0.0005,196245,0.02151380701310238,0.032357878277717314
39,midrange,SlotAtt,0.0005,281217,0.02244407246198823,0.024283130434691595
40,midrange,FSPool,0.001,196245,0.03993590663941134,0.04532424778370385
41,midrange,SlotAtt,0.001,281217,0.28707728830594864,0.28864769082754216
42,variance,FSPool,0.0001,196245,4.0439246192811025,4.437974912054996
43,variance,SlotAtt,0.0001,281217,1.9678497740200587,2.0969350211163786
44,variance,FSPool,0.0005,196245,2.493367899504919,2.0483314800769725
45,variance,SlotAtt,0.0005,281217,1.3320939200265067,1.5014796393348815
46,variance,FSPool,0.001,196245,1.4382256628975036,1.5444728992086776
47,variance,SlotAtt,0.001,281217,13.211069447653633,12.56213966329047
48,max,FSPool,0.0001,196245,0.30625009004558834,0.30813231255779877
49,max,SlotAtt,0.0001,281217,0.23982529243868259,0.2507579709363586
50,max,FSPool,0.0005,196245,0.09634252087146576,0.1203326583410207
51,max,SlotAtt,0.0005,281217,0.10313372793866114,0.059311752184046475
52,max,FSPool,0.001,196245,0.17587611205240208,0.16952664573042792
53,max,SlotAtt,0.001,281217,0.15121986935772594,0.1483431814307783
54,sum,FSPool,0.0001,196245,6.808490787233625,7.303634285926819
55,sum,SlotAtt,0.0001,281217,67.59308100503588,70.75361740842779
56,sum,FSPool,0.0005,196245,3.4743693329039074,4.801461028291824
57,sum,SlotAtt,0.0005,281217,121.52291833786737,126.06287067494493
58,sum,FSPool,0.001,196245,4.052820266239227,5.502209523890881
59,sum,SlotAtt,0.001,281217,202.52838734218054,212.14752822226666
