,Agg func,Model,Learning rate,Parameters,Eval loss,Test loss
0,mean,DeepSet,0.0001,99073,0.2079989832072031,0.20986817190621762
1,mean,MeanSet,0.0001,99073,0.2139801493003255,0.20674376403714748
2,mean,PointNet,0.0001,99073,0.2955270092638712,0.3090474583367084
3,mean,HPDS,0.0001,99074,0.15745912161138323,0.15845658645984975
4,mean,QUANN,0.0001,99585,0.012871701174253037,0.025588730746444237
5,mean,SetTransformer,0.0001,166401,0.03559037034828511,0.050662978908958586
6,mean,QUANNTransformer,0.0001,149505,0.009679795867423452,0.023605552606007205
7,mean,DeepSet,0.0005,99073,0.21908511245061482,0.21472265357349782
8,mean,MeanSet,0.0005,99073,0.20267962841760545,0.20110044343040345
9,mean,PointNet,0.0005,99073,0.3061827716846315,0.30164158407677993
10,mean,HPDS,0.0005,99074,0.17102304278385072,0.17443009331188303
11,mean,QUANN,0.0005,99585,0.004235470783896744,0.020784727384415554
12,mean,SetTransformer,0.0005,166401,0.035895332886231326,0.05111631152636193
13,mean,QUANNTransformer,0.0005,149505,0.0048555300888856725,0.021216320079513528
14,mean,DeepSet,0.001,99073,0.20987297417152495,0.20362446552261393
15,mean,MeanSet,0.001,99073,0.21987456343476736,0.21619552286698462
16,mean,PointNet,0.001,99073,0.3091588635293264,0.312694047993802
17,mean,HPDS,0.001,99074,0.1464677153835221,0.1453401910022218
18,mean,QUANN,0.001,99585,0.0037067777159372492,0.01866023411399665
19,mean,SetTransformer,0.001,166401,0.03074092029165181,0.04485145745244115
20,mean,QUANNTransformer,0.001,149505,0.004732450285542106,0.019480809841820216
21,mode,DeepSet,0.0001,99073,4.035979446910677,3.84938397940169
22,mode,MeanSet,0.0001,99073,3.8233483821626693,3.6192218141352877
23,mode,PointNet,0.0001,99073,6.152921029499599,6.264059054090621
24,mode,HPDS,0.0001,99074,3.4177168286035933,3.343438821904203
25,mode,QUANN,0.0001,99585,1.9590880814052762,2.1071689629808383
26,mode,SetTransformer,0.0001,166401,2.747017092174954,2.6588688099637943
27,mode,QUANNTransformer,0.0001,149505,1.2822821201786163,1.487880196977169
28,mode,DeepSet,0.0005,99073,4.60739807287852,4.6671836325462825
29,mode,MeanSet,0.0005,99073,3.847221947851635,3.831454907325988
30,mode,PointNet,0.0005,99073,6.296937038028051,6.391725060787607
31,mode,HPDS,0.0005,99074,3.3834186073333496,3.278565510790399
32,mode,QUANN,0.0005,99585,1.293407982422246,1.5450894799321255
33,mode,SetTransformer,0.0005,166401,3.4222722526580567,3.3808810888452734
34,mode,QUANNTransformer,0.0005,149505,0.3306541024662909,0.6572856518063457
35,mode,DeepSet,0.001,99073,4.267732533197554,4.64876267250548
36,mode,MeanSet,0.001,99073,4.2458424303266735,4.330513053752006
37,mode,PointNet,0.001,99073,6.289857622176882,6.426616209618588
38,mode,HPDS,0.001,99074,3.241322012174697,3.193359378804552
39,mode,QUANN,0.001,99585,1.2970776171201752,1.5054012479934287
40,mode,SetTransformer,0.001,166401,3.7161630108242942,3.5242365649405945
41,mode,QUANNTransformer,0.001,149505,0.7678470142067425,0.8178840938242192
42,variance,DeepSet,0.0001,99073,3.856203796371581,4.318818234382792
43,variance,MeanSet,0.0001,99073,4.524372494409954,4.680455906594053
44,variance,PointNet,0.0001,99073,4.1222308609220715,4.902979871059986
45,variance,HPDS,0.0001,99074,3.4344753878457204,4.315024307433595
46,variance,QUANN,0.0001,99585,0.27941301098418614,0.8421961404383183
47,variance,SetTransformer,0.0001,166401,2.9021517114033775,3.32873805152609
48,variance,QUANNTransformer,0.0001,149505,0.10923453012392634,0.7134838699898187
49,variance,DeepSet,0.0005,99073,3.832198214909387,4.047804387325936
50,variance,MeanSet,0.0005,99073,3.7148787502258545,3.8968493317035917
51,variance,PointNet,0.0005,99073,3.031052409656464,3.6993542085302638
52,variance,HPDS,0.0005,99074,3.1507954540706815,3.965064213631001
53,variance,QUANN,0.0005,99585,0.06588517241771259,0.5711694836140947
54,variance,SetTransformer,0.0005,166401,2.2501502406029474,2.794335851643948
55,variance,QUANNTransformer,0.0005,149505,0.09340853519028142,0.8202652088267371
56,variance,DeepSet,0.001,99073,3.8338907105582103,4.261368401507114
57,variance,MeanSet,0.001,99073,3.874304213221111,4.150527539405417
58,variance,PointNet,0.001,99073,3.2210238415097434,4.26651922756053
59,variance,HPDS,0.001,99074,2.9829041352347723,3.875991866309592
60,variance,QUANN,0.001,99585,0.08632322164281966,0.7697176770802509
61,variance,SetTransformer,0.001,166401,2.340783535488068,2.534473961338084
62,variance,QUANNTransformer,0.001,149505,0.1751007042115643,0.8642967435273718
63,max,DeepSet,0.0001,99073,0.4189880793056791,0.4708298881875074
64,max,MeanSet,0.0001,99073,0.38811672206908937,0.4215037036449351
65,max,PointNet,0.0001,99073,0.2616969868540764,0.2603749864278956
66,max,HPDS,0.0001,99074,0.34512871432872044,0.32618846926600376
67,max,QUANN,0.0001,99585,0.02096991276457196,0.06854731119435994
68,max,SetTransformer,0.0001,166401,0.060296878214955094,0.10266055633868784
69,max,QUANNTransformer,0.0001,149505,0.007980363690183453,0.04953649205012009
70,max,DeepSet,0.0005,99073,0.4381477835159453,0.5146630664772176
71,max,MeanSet,0.0005,99073,0.4048974867614489,0.42214930961106684
72,max,PointNet,0.0005,99073,0.20299030816744243,0.21359598606904137
73,max,HPDS,0.0005,99074,0.3044749326885693,0.26379206875695826
74,max,QUANN,0.0005,99585,0.00881122568869845,0.04522255517076701
75,max,SetTransformer,0.0005,166401,0.0603999239762151,0.08573478531151851
76,max,QUANNTransformer,0.0005,149505,0.006154374751661505,0.0486660323572033
77,max,DeepSet,0.001,99073,0.4594873461931471,0.4568595613769077
78,max,MeanSet,0.001,99073,0.4069062684263502,0.4388563058319244
79,max,PointNet,0.001,99073,0.20887481855849424,0.20438252672790846
80,max,HPDS,0.001,99074,0.325494395835059,0.32424710064809376
81,max,QUANN,0.001,99585,0.033883032536814135,0.07688488579414626
82,max,SetTransformer,0.001,166401,0.0692292960981528,0.09318189208019287
83,max,QUANNTransformer,0.001,149505,0.015094333002158988,0.05821155562892834
84,sum,DeepSet,0.0001,99073,16.558599986727277,14.950473861491426
85,sum,MeanSet,0.0001,99073,18.19006471785288,15.868119797808058
86,sum,PointNet,0.0001,99073,81.42879368010021,81.86960768192372
87,sum,HPDS,0.0001,99074,20.262943343510702,21.015849194628128
88,sum,QUANN,0.0001,99585,2.767227258001055,3.3311287633916167
89,sum,SetTransformer,0.0001,166401,3.5299627534926885,4.326152381744791
90,sum,QUANNTransformer,0.0001,149505,1.2823777319419951,2.1207134577822178
91,sum,DeepSet,0.0005,99073,17.971527432638503,16.27738478843202
92,sum,MeanSet,0.0005,99073,17.22788949996706,15.712058559377143
93,sum,PointNet,0.0005,99073,86.07630647931781,81.29900319525537
94,sum,HPDS,0.0005,99074,16.354764544774614,16.76442092530271
95,sum,QUANN,0.0005,99585,1.727023566053027,2.623433551255693
96,sum,SetTransformer,0.0005,166401,4.921399059749785,5.721420354031502
97,sum,QUANNTransformer,0.0005,149505,2.602300729070391,3.5314699335301176
98,sum,DeepSet,0.001,99073,15.426478537302168,14.151184178413228
99,sum,MeanSet,0.001,99073,17.10401497189961,15.887016565241712
100,sum,PointNet,0.001,99073,86.94019911024306,89.69914967963037
101,sum,HPDS,0.001,99074,15.047856141650488,14.92123507438822
102,sum,QUANN,0.001,99585,4.286671962056841,5.0556061369307495
103,sum,SetTransformer,0.001,166401,298.7506842234778,308.7057482130984
104,sum,QUANNTransformer,0.001,149505,1.0303507305326915,2.010890971472923
