,Agg func,Model,Learning rate,Parameters,Eval loss,Test loss
33,mean,SetTransformer,0.0005,263553,0.009494299571665506,0.034029995878920596
34,mean,QUANNTransformer,0.0005,246657,0.001849044507945932,0.02464787913622592
35,mean,DeepSet,0.001,196225,0.06628278359061196,0.1076513806635395
36,mean,MeanSet,0.001,196225,0.06038588167182983,0.0885074250003759
37,mean,PointNet,0.001,196225,0.09089486371903192,0.10825833392904159
38,mean,HPDS,0.001,196226,0.027476311646520146,0.05131830430609432
39,mean,QUANN,0.001,196737,0.004381957341961208,0.027676359544745944
40,mean,SetTransformer,0.001,263553,0.011149069220418967,0.035157824098627936
41,mean,QUANNTransformer,0.001,246657,0.004429561994223308,0.021788136173470658
42,mode,DeepSet,0.0001,196225,3.9491151987560213,4.1695697649996335
43,mode,MeanSet,0.0001,196225,4.458507068573483,4.51199327758018
44,mode,PointNet,0.0001,196225,5.068925692921593,5.334325524086648
45,mode,HPDS,0.0001,196226,3.9856806047379023,4.15150145774192
46,mode,QUANN,0.0001,196737,2.987050065918574,3.179553560754086
47,mode,SetTransformer,0.0001,263553,4.103947346172635,4.167285877973475
48,mode,QUANNTransformer,0.0001,246657,3.545080451738267,3.92276742103252
49,mode,DeepSet,0.0005,196225,3.7483373501944164,3.843813880960992
50,mode,MeanSet,0.0005,196225,4.383527767090571,4.698032814137479
51,mode,PointNet,0.0005,196225,5.430527895215958,5.654039590916735
52,mode,HPDS,0.0005,196226,,
53,mode,QUANN,0.0005,196737,2.370397534162279,2.3406659764178257
54,mode,SetTransformer,0.0005,263553,2.588481421508486,2.9711494122413877
55,mode,QUANNTransformer,0.0005,246657,1.3284834928455806,1.3536716967504074
56,mode,DeepSet,0.001,196225,3.8840926715305875,4.269464974707746
57,mode,MeanSet,0.001,196225,3.5590536868761458,3.98456594094317
58,mode,PointNet,0.001,196225,6.433132497091142,6.5571460127830505
59,mode,HPDS,0.001,196226,,
60,mode,QUANN,0.001,196737,1.9446158193879657,2.154809637114089
61,mode,SetTransformer,0.001,263553,4.849985945792425,5.268481827796774
62,mode,QUANNTransformer,0.001,246657,1.9217923373456984,2.2567866790167828
63,geometric_mean,DeepSet,0.0001,196225,0.15524022154036968,0.25748789088523133
64,geometric_mean,MeanSet,0.0001,196225,0.21251718824108443,0.187387258299884
65,geometric_mean,PointNet,0.0001,196225,0.08773126144198672,0.16108936192269654
66,geometric_mean,HPDS,0.0001,196226,0.20275264874928528,0.20153186640682372
67,geometric_mean,QUANN,0.0001,196737,0.045985540373265625,0.08286957177110611
68,geometric_mean,SetTransformer,0.0001,263553,0.04357760109096056,0.14223553309653034
69,geometric_mean,QUANNTransformer,0.0001,246657,0.040203967127978565,0.08758411496045425
70,geometric_mean,DeepSet,0.0005,196225,0.09075785524374436,0.19266579063866843
71,geometric_mean,MeanSet,0.0005,196225,0.13467333604773832,0.18772039347466954
72,geometric_mean,PointNet,0.0005,196225,0.06859891755240304,0.13949515103818255
73,geometric_mean,HPDS,0.0005,196226,0.05791338006891902,0.14587393418905584
74,geometric_mean,QUANN,0.0005,196737,0.06413758986274756,0.1287860768733229
75,geometric_mean,SetTransformer,0.0005,263553,0.05563651768135883,0.11979006837676973
76,geometric_mean,QUANNTransformer,0.0005,246657,0.01667223450966135,0.06865062184837409
77,geometric_mean,DeepSet,0.001,196225,0.12841131601719155,0.22330413906379265
78,geometric_mean,MeanSet,0.001,196225,0.0999028227765054,0.20760542936028636
79,geometric_mean,PointNet,0.001,196225,0.07047182543291933,0.12368399874762968
80,geometric_mean,HPDS,0.001,196226,0.04544011989815368,0.12165319975564613
81,geometric_mean,QUANN,0.001,196737,0.03145082698144492,0.07607763233852197
82,geometric_mean,SetTransformer,0.001,263553,0.5569372704577824,0.6383757745014861
83,geometric_mean,QUANNTransformer,0.001,246657,0.16953972370792475,0.18867886353759689
84,log_mean_exp,DeepSet,0.0001,196225,0.11430102956318666,0.18923758259637558
85,log_mean_exp,MeanSet,0.0001,196225,0.13364780898250284,0.1855323866524912
86,log_mean_exp,PointNet,0.0001,196225,0.10380546923076349,0.1530698743906427
87,log_mean_exp,HPDS,0.0001,196226,0.19489330242550562,0.20901759745592766
88,log_mean_exp,QUANN,0.0001,196737,0.0288878028255163,0.0776907752783216
89,log_mean_exp,SetTransformer,0.0001,263553,0.040914778863745074,0.11396946916554837
90,log_mean_exp,QUANNTransformer,0.0001,246657,0.011536545923075802,0.07210319480447575
91,log_mean_exp,DeepSet,0.0005,196225,0.07541940619962083,0.16199583442326873
92,log_mean_exp,MeanSet,0.0005,196225,0.13157994717004753,0.1769684974520289
93,log_mean_exp,PointNet,0.0005,196225,0.08110241198705302,0.12684112073893242
94,log_mean_exp,HPDS,0.0005,196226,0.03399133252807789,0.08648895225586727
95,log_mean_exp,QUANN,0.0005,196737,0.023280980379601555,0.05862328060902655
96,log_mean_exp,SetTransformer,0.0005,263553,0.026525756492028162,0.10428311016925788
97,log_mean_exp,QUANNTransformer,0.0005,246657,0.03882041597546684,0.07377895392586496
98,log_mean_exp,DeepSet,0.001,196225,0.0810610702231763,0.14365387440441138
99,log_mean_exp,MeanSet,0.001,196225,0.09652685776116356,0.1389946436232075
100,log_mean_exp,PointNet,0.001,196225,0.07218593471343555,0.11463928054225572
101,log_mean_exp,HPDS,0.001,196226,0.030948317299286526,0.09384959681514413
102,log_mean_exp,QUANN,0.001,196737,0.01870447321192524,0.07697530442779447
103,log_mean_exp,SetTransformer,0.001,263553,0.049276088305290726,0.09971599893129253
104,log_mean_exp,QUANNTransformer,0.001,246657,0.02854478852232061,0.09198207294251373
105,harmonic,DeepSet,0.0001,196225,0.09501630904537345,0.1103425066561458
106,harmonic,MeanSet,0.0001,196225,0.11175774741503927,0.1268518646941223
107,harmonic,PointNet,0.0001,196225,0.08835051019513418,0.11207072405104941
108,harmonic,HPDS,0.0001,196226,0.12269506094947694,0.13749787124230506
109,harmonic,QUANN,0.0001,196737,0.013908614282540623,0.03576733495921214
110,harmonic,SetTransformer,0.0001,263553,0.041662523685584936,0.07020551623142463
111,harmonic,QUANNTransformer,0.0001,246657,,
112,harmonic,DeepSet,0.0005,196225,0.046834757640248255,0.07812369185836708
113,harmonic,MeanSet,0.0005,196225,0.05135556600160069,0.0779606523190407
114,harmonic,PointNet,0.0005,196225,0.07349330760420315,0.09619004699461003
115,harmonic,HPDS,0.0005,196226,,
116,harmonic,QUANN,0.0005,196737,0.006434780670263406,0.024989809665056144
117,harmonic,SetTransformer,0.0005,263553,0.018900019486272145,0.039917829946832774
118,harmonic,QUANNTransformer,0.0005,246657,0.0066020643756177924,0.017679018236602596
119,harmonic,DeepSet,0.001,196225,0.057264451307081986,0.1008395776747072
120,harmonic,MeanSet,0.001,196225,0.049688396561476916,0.07642435771908532
121,harmonic,PointNet,0.001,196225,0.06854219660754242,0.08323492676495238
122,harmonic,HPDS,0.001,196226,0.0416098360770515,0.05735222954659703
123,harmonic,QUANN,0.001,196737,0.007857677083285082,0.03473309190086822
124,harmonic,SetTransformer,0.001,263553,0.014391717901970778,0.040678701690457605
125,harmonic,QUANNTransformer,0.001,246657,0.007047473512116879,0.034440128953800477
126,midrange,DeepSet,0.0001,196225,0.10907541448989558,0.10226517996968741
127,midrange,MeanSet,0.0001,196225,0.13904039130087884,0.12628787748040038
128,midrange,PointNet,0.0001,196225,0.04188044163738451,0.0555156802837836
129,midrange,HPDS,0.0001,196226,0.10730696709028312,0.10195048839012359
130,midrange,QUANN,0.0001,196737,0.028887511973845818,0.03882801593677636
131,midrange,SetTransformer,0.0001,263553,0.10819432296095387,0.10155393500277336
132,midrange,QUANNTransformer,0.0001,246657,0.022239131697763998,0.030956490470611667
133,midrange,DeepSet,0.0005,196225,0.0465152078966004,0.04675146801139605
134,midrange,MeanSet,0.0005,196225,0.0580417852301801,0.05619508213799526
135,midrange,PointNet,0.0005,196225,0.016324798013397774,0.02390564904790347
136,midrange,HPDS,0.0005,196226,0.03444739463665183,0.041368064272435424
137,midrange,QUANN,0.0005,196737,0.013525976024250248,0.0171855516970762
138,midrange,SetTransformer,0.0005,263553,0.04546104786947133,0.0502959261202511
139,midrange,QUANNTransformer,0.0005,246657,0.010778709443189972,0.022371035159634862
140,midrange,DeepSet,0.001,196225,0.056480299770122484,0.07697879009572987
141,midrange,MeanSet,0.001,196225,0.04738862842824015,0.05736488621047837
142,midrange,PointNet,0.001,196225,0.018841025051808666,0.026072436881727203
143,midrange,HPDS,0.001,196226,0.02226679430284079,0.03310339280126735
144,midrange,QUANN,0.001,196737,0.017356623054689005,0.022672864193582234
145,midrange,SetTransformer,0.001,263553,0.1133842763328363,0.11703106576695721
146,midrange,QUANNTransformer,0.001,246657,0.03289613870179488,0.03298439467920268
147,variance,DeepSet,0.0001,196225,2.922094030039651,2.9241080759687628
148,variance,MeanSet,0.0001,196225,3.712402830048213,4.116651010640124
149,variance,PointNet,0.0001,196225,3.308880671622261,2.969924655366451
150,variance,HPDS,0.0001,196226,2.6994132844228593,2.746047816378005
151,variance,QUANN,0.0001,196737,0.6949914696197661,0.8107478610695676
152,variance,SetTransformer,0.0001,263553,1.9102093350319636,2.121390478091037
153,variance,QUANNTransformer,0.0001,246657,0.46318737381980535,0.7822415213635627
154,variance,DeepSet,0.0005,196225,1.9901102823870522,2.1878921690773456
155,variance,MeanSet,0.0005,196225,1.7798189440416912,1.782837560202213
156,variance,PointNet,0.0005,196225,1.8607428054960946,2.015355367609795
157,variance,HPDS,0.0005,196226,1.2190460704621815,1.5577965676784515
158,variance,QUANN,0.0005,196737,0.2531641245124832,0.6699284878658488
159,variance,SetTransformer,0.0005,263553,12.385463426983545,12.696299760899645
160,variance,QUANNTransformer,0.0005,246657,0.42797182346620255,0.658846711224698
161,variance,DeepSet,0.001,196225,1.8043980177432772,1.5926428291391819
162,variance,MeanSet,0.001,196225,2.0443721687982954,1.963177833785402
163,variance,PointNet,0.001,196225,2.156518246446337,2.2205802912407733
164,variance,HPDS,0.001,196226,,
165,variance,QUANN,0.001,196737,0.8567282074973697,0.8963950086147228
166,variance,SetTransformer,0.001,263553,15.929071857815696,15.522965304394985
167,variance,QUANNTransformer,0.001,246657,1.0485419547037473,0.9403361537038012
168,max,DeepSet,0.0001,196225,0.2345469623124079,0.1739782990263577
169,max,MeanSet,0.0001,196225,0.26918821521694697,0.21486904396814235
170,max,PointNet,0.0001,196225,0.11322688693476338,0.11426013921625278
171,max,HPDS,0.0001,196226,0.19672048017973937,0.14665034420273088
172,max,QUANN,0.0001,196737,0.12096279378544303,0.11954722187897944
173,max,SetTransformer,0.0001,263553,0.1368931291979693,0.11941854159367528
174,max,QUANNTransformer,0.0001,246657,0.04175136373415294,0.07676436471321837
175,max,DeepSet,0.0005,196225,0.23924670303388249,0.18427215407582673
176,max,MeanSet,0.0005,196225,0.10585299240691322,0.11953017265539606
177,max,PointNet,0.0005,196225,0.05858218888493462,0.07706894219897568
178,max,HPDS,0.0005,196226,0.062199779808343875,0.07161783742559875
179,max,QUANN,0.0005,196737,0.06185522024327564,0.04696587720722396
180,max,SetTransformer,0.0005,263553,0.10663270652719167,0.09025248896300872
181,max,QUANNTransformer,0.0005,246657,0.03451763803281614,0.067109738683707
182,max,DeepSet,0.001,196225,0.09728496911333105,0.11425188646535389
183,max,MeanSet,0.001,196225,0.11501523426785651,0.12473952964423819
184,max,PointNet,0.001,196225,0.07269590797405394,0.0741487710341623
185,max,HPDS,0.001,196226,0.03142814292287868,0.06577330956079482
186,max,QUANN,0.001,196737,0.17508628296237144,0.151675611932544
187,max,SetTransformer,0.001,263553,0.16620628405658025,0.13790003641290552
188,max,QUANNTransformer,0.001,246657,0.057636957985186386,0.07642657897575075
189,sum,DeepSet,0.0001,196225,6.111733966403538,6.9232039857417975
190,sum,MeanSet,0.0001,196225,9.307777185288687,9.170802626203983
191,sum,PointNet,0.0001,196225,21.1984442150782,21.382462587762387
192,sum,HPDS,0.0001,196226,11.934779485066732,11.403408509619693
193,sum,QUANN,0.0001,196737,4.5632092706740846,4.987081549269088
194,sum,SetTransformer,0.0001,263553,2.5799425632234603,3.6070465984496662
195,sum,QUANNTransformer,0.0001,246657,2.3334789829594746,3.3103491242261645
196,sum,DeepSet,0.0005,196225,4.9371133134478615,6.080597674593013
197,sum,MeanSet,0.0005,196225,7.6370492322104315,10.028324385906787
198,sum,PointNet,0.0005,196225,17.51801350003197,18.868647686978605
199,sum,HPDS,0.0005,196226,6.743736891519456,6.727135181427002
200,sum,QUANN,0.0005,196737,3.168242138529581,4.41739584029989
201,sum,SetTransformer,0.0005,263553,5.197317013664851,7.265167119655203
202,sum,QUANNTransformer,0.0005,246657,2.573009352362345,3.1866724129686963
203,sum,DeepSet,0.001,196225,3.865360717924814,5.0664108433622
204,sum,MeanSet,0.001,196225,5.189402671087356,6.0996962202356215
205,sum,PointNet,0.001,196225,15.893107330988324,19.277526165576692
206,sum,HPDS,0.001,196226,4.169277626370627,4.767061733184977
207,sum,QUANN,0.001,196737,3.7874818586167835,5.1906631677708726
208,sum,SetTransformer,0.001,263553,3.4166476092641314,4.610903271969328
209,sum,QUANNTransformer,0.001,246657,5.0030030447339255,5.672849267087084
