,Agg func,Model,Learning rate,Parameters,Eval loss,Test loss
35,mean,DeepSet,0.001,196225,0.06172255024550453,0.07830159524653821
36,mean,MeanSet,0.001,196225,0.0610850104500377,0.08221881378917618
37,mean,PointNet,0.001,196225,0.11490656210789604,0.1195591269259123
38,mean,HPDS,0.001,196226,0.028649713711014817,0.04316782994948803
39,mean,QUANN,0.001,196737,0.003574449284416106,0.01759823318199314
40,mean,SetTransformer,0.001,263553,0.018243588078471405,0.04702893218540765
41,mean,QUANNTransformer,0.001,246657,0.0030498840413721545,0.02014100905185803
42,mode,DeepSet,0.0001,196225,4.318895366456774,4.326774954795837
43,mode,MeanSet,0.0001,196225,4.009310287142557,4.288077430522188
44,mode,PointNet,0.0001,196225,5.03638143766494,5.225812171367889
45,mode,HPDS,0.0001,196226,4.059178776211208,4.094959115728419
46,mode,QUANN,0.0001,196737,3.3181199374653043,3.543157625705638
47,mode,SetTransformer,0.0001,263553,3.8795933382851735,3.9147845392531537
48,mode,QUANNTransformer,0.0001,246657,3.4723411647100297,3.6348748929957124
49,mode,DeepSet,0.0005,196225,4.100597400040853,3.933772284933861
50,mode,MeanSet,0.0005,196225,4.289630353923828,4.661735665290914
51,mode,PointNet,0.0005,196225,5.3257945492154075,5.593346351004661
52,mode,HPDS,0.0005,196226,,
53,mode,QUANN,0.0005,196737,2.1110039223281163,2.2328097969293594
54,mode,SetTransformer,0.0005,263553,3.328071287700108,3.589030239810335
55,mode,QUANNTransformer,0.0005,246657,2.2191887015388128,2.1881672741567835
56,mode,DeepSet,0.001,196225,4.086764998852261,4.011387613225491
57,mode,MeanSet,0.001,196225,3.839168593997047,4.304367854874185
58,mode,PointNet,0.001,196225,5.309365437144325,5.561182668868532
59,mode,HPDS,0.001,196226,,
60,mode,QUANN,0.001,196737,2.8503023896898543,3.083696667501267
61,mode,SetTransformer,0.001,263553,,
62,mode,QUANNTransformer,0.001,246657,2.075514614818588,1.995667393537278
63,geometric_mean,DeepSet,0.0001,196225,0.20047045915964104,0.20075395884626407
64,geometric_mean,MeanSet,0.0001,196225,0.2027546577894735,0.24151780801092057
65,geometric_mean,PointNet,0.0001,196225,0.17163109170302512,0.23973019547919008
66,geometric_mean,HPDS,0.0001,196226,0.11661857274907922,0.14587907525809837
67,geometric_mean,QUANN,0.0001,196737,0.054589217658051185,0.08853125721067587
68,geometric_mean,SetTransformer,0.0001,263553,0.079058514708387,0.09110708005647077
69,geometric_mean,QUANNTransformer,0.0001,246657,0.056765569277876425,0.10024229036346871
70,geometric_mean,DeepSet,0.0005,196225,0.11533504505715673,0.15107177047336356
71,geometric_mean,MeanSet,0.0005,196225,0.10083630411989158,0.153918515217114
72,geometric_mean,PointNet,0.0005,196225,0.07682161331768074,0.10061161527211995
73,geometric_mean,HPDS,0.0005,196226,0.08450027190089698,0.10358121007324216
74,geometric_mean,QUANN,0.0005,196737,0.0413373247239857,0.07110553636076919
75,geometric_mean,SetTransformer,0.0005,263553,0.04895668014854429,0.0927098876192294
76,geometric_mean,QUANNTransformer,0.0005,246657,0.0389832920553754,0.08040234250786833
77,geometric_mean,DeepSet,0.001,196225,0.1150224336112539,0.20463918892547805
78,geometric_mean,MeanSet,0.001,196225,0.11290148580594668,0.17233185888208608
79,geometric_mean,PointNet,0.001,196225,0.21145961404083266,0.14924971549276342
80,geometric_mean,HPDS,0.001,196226,0.060641882394159595,0.10076944842102363
81,geometric_mean,QUANN,0.001,196737,0.08073186147440639,0.13139047283936847
82,geometric_mean,SetTransformer,0.001,263553,2.6195570003418696,2.6127722764268833
83,geometric_mean,QUANNTransformer,0.001,246657,0.06926707972935031,0.09940718202802175
84,log_mean_exp,DeepSet,0.0001,196225,0.10207999272952004,0.1354289692133031
85,log_mean_exp,MeanSet,0.0001,196225,0.17010764005993093,0.15357811210003305
86,log_mean_exp,PointNet,0.0001,196225,0.11773416680830812,0.1353496421683342
87,log_mean_exp,HPDS,0.0001,196226,0.15635112312341493,0.13718900978168908
88,log_mean_exp,QUANN,0.0001,196737,0.043521419422523605,0.07504190151341894
89,log_mean_exp,SetTransformer,0.0001,263553,0.06362371010676263,0.08542897588910257
90,log_mean_exp,QUANNTransformer,0.0001,246657,0.03939679868072123,0.04000304800091668
91,log_mean_exp,DeepSet,0.0005,196225,0.07194008259841847,0.10408741010828539
92,log_mean_exp,MeanSet,0.0005,196225,0.08925517992900005,0.10615687125778579
93,log_mean_exp,PointNet,0.0005,196225,0.08562768732626287,0.08142564820244591
94,log_mean_exp,HPDS,0.0005,196226,0.05795059182370702,0.06767929940821325
95,log_mean_exp,QUANN,0.0005,196737,0.043140980662659756,0.036879471122990656
96,log_mean_exp,SetTransformer,0.0005,263553,0.06696693853489936,0.08733663541522432
97,log_mean_exp,QUANNTransformer,0.0005,246657,0.04525532733855976,0.0602522858522555
98,log_mean_exp,DeepSet,0.001,196225,0.07375005966732426,0.0805891284104833
99,log_mean_exp,MeanSet,0.001,196225,0.07412411784014059,0.09856852355036647
100,log_mean_exp,PointNet,0.001,196225,0.07982824358438688,0.07341574942891269
101,log_mean_exp,HPDS,0.001,196226,,
102,log_mean_exp,QUANN,0.001,196737,0.040728424067815974,0.048614505654884545
103,log_mean_exp,SetTransformer,0.001,263553,0.03590592512831328,0.06764050046021634
104,log_mean_exp,QUANNTransformer,0.001,246657,0.020887003862299025,0.03429470967967063
105,harmonic,DeepSet,0.0001,196225,0.07858829055395392,0.09251362632246728
106,harmonic,MeanSet,0.0001,196225,0.11713661170668072,0.12762446321071463
107,harmonic,PointNet,0.0001,196225,0.09938841206686837,0.10082220349540101
108,harmonic,HPDS,0.0001,196226,0.12379205117504748,0.1326388744042909
109,harmonic,QUANN,0.0001,196737,0.012252718439355256,0.03835377778530993
110,harmonic,SetTransformer,0.0001,263553,0.03539689832795707,0.05279261019437554
111,harmonic,QUANNTransformer,0.0001,246657,0.010105501302325773,0.031095068104208468
112,harmonic,DeepSet,0.0005,196225,0.04819886362741864,0.06829499395841614
113,harmonic,MeanSet,0.0005,196225,0.04780004254823166,0.06947962810939297
114,harmonic,PointNet,0.0005,196225,0.08030968783275476,0.09835922963758732
115,harmonic,HPDS,0.0005,196226,,
116,harmonic,QUANN,0.0005,196737,0.005290857329595065,0.032024773853295975
117,harmonic,SetTransformer,0.0005,263553,0.021908041045424483,0.033973873568143936
118,harmonic,QUANNTransformer,0.0005,246657,0.004033322187347544,0.02376617983781158
119,harmonic,DeepSet,0.001,196225,0.03918258854675861,0.06384042309636766
120,harmonic,MeanSet,0.001,196225,0.04365131823671243,0.06127065589572204
121,harmonic,PointNet,0.001,196225,0.0716303845956212,0.08130729432277223
122,harmonic,HPDS,0.001,196226,,
123,harmonic,QUANN,0.001,196737,0.00470618481400408,0.02053823659042927
124,harmonic,SetTransformer,0.001,263553,0.01647633474527134,0.02418951582203203
125,harmonic,QUANNTransformer,0.001,246657,0.01627631557159244,0.027365532906805264
126,midrange,DeepSet,0.0001,196225,0.09677396149980644,0.09688234759217247
127,midrange,MeanSet,0.0001,196225,0.12412264949036023,0.11939054572994405
128,midrange,PointNet,0.0001,196225,0.03799736344565948,0.036848303148562606
129,midrange,HPDS,0.0001,196226,0.12335040591775424,0.10936853935585376
130,midrange,QUANN,0.0001,196737,0.030626542803402695,0.036444398698377165
131,midrange,SetTransformer,0.0001,263553,0.10071093006621278,0.09359637083129045
132,midrange,QUANNTransformer,0.0001,246657,,
133,midrange,DeepSet,0.0005,196225,0.04328182999355098,0.04725732124271862
134,midrange,MeanSet,0.0005,196225,0.053961832741541524,0.05629880385513001
135,midrange,PointNet,0.0005,196225,0.016307557449816535,0.02155489999208936
136,midrange,HPDS,0.0005,196226,0.029482267911560715,0.030448209853505992
137,midrange,QUANN,0.0005,196737,0.029704908884706952,0.03466585946784533
138,midrange,SetTransformer,0.0005,263553,0.04336713921160452,0.04757075527920685
139,midrange,QUANNTransformer,0.0005,246657,0.01034407197203975,0.016290539050811625
140,midrange,DeepSet,0.001,196225,0.06219337496625644,0.061113592120818794
141,midrange,MeanSet,0.001,196225,0.04087220267614439,0.06050099291283875
142,midrange,PointNet,0.001,196225,0.019280818922515396,0.023388490303137163
143,midrange,HPDS,0.001,196226,0.023627294981408687,0.02715573357566795
144,midrange,QUANN,0.001,196737,0.0180192513036586,0.022585603825876766
145,midrange,SetTransformer,0.001,263553,0.0851614298003297,0.07512035660762736
146,midrange,QUANNTransformer,0.001,246657,0.030104546194216087,0.038460091779385
147,variance,DeepSet,0.0001,196225,2.7635254055734664,3.056623079675309
148,variance,MeanSet,0.0001,196225,5.010964204394628,5.3047624560112645
149,variance,PointNet,0.0001,196225,3.076516664217389,3.467064142227173
150,variance,HPDS,0.0001,196226,2.5623291324055386,2.8282807963959713
151,variance,QUANN,0.0001,196737,1.7695814290690044,2.165298453036775
152,variance,SetTransformer,0.0001,263553,1.8655917161986941,2.5998063740578106
153,variance,QUANNTransformer,0.0001,246657,0.3794736455357264,1.0268991770262414
154,variance,DeepSet,0.0005,196225,3.4819203388123285,3.698001428487453
155,variance,MeanSet,0.0005,196225,1.7965300575135246,1.8493495659625276
156,variance,PointNet,0.0005,196225,1.9366185721896945,2.3052049615281693
157,variance,HPDS,0.0005,196226,,
158,variance,QUANN,0.0005,196737,0.24533163064292499,0.6066772340539288
159,variance,SetTransformer,0.0005,263553,1.4833358441080366,2.031111205511905
160,variance,QUANNTransformer,0.0005,246657,0.2611224605805344,0.6194144730614697
161,variance,DeepSet,0.001,196225,1.4840755770130762,2.0186573159187398
162,variance,MeanSet,0.001,196225,1.5491646216029213,2.0031731375988495
163,variance,PointNet,0.001,196225,1.9409828138729883,2.2221921790153423
164,variance,HPDS,0.001,196226,,
165,variance,QUANN,0.001,196737,0.2957900468082655,0.5565782785415649
166,variance,SetTransformer,0.001,263553,,
167,variance,QUANNTransformer,0.001,246657,0.42951228552394444,0.8823030732492817
168,max,DeepSet,0.0001,196225,0.1695233971649219,0.1871063450371173
169,max,MeanSet,0.0001,196225,0.22226427232343998,0.259426262388204
170,max,PointNet,0.0001,196225,0.08694519909719627,0.11843308548324127
171,max,HPDS,0.0001,196226,0.1639198154092781,0.1805983571573458
172,max,QUANN,0.0001,196737,0.05270225670380843,0.08182658629610817
173,max,SetTransformer,0.0001,263553,0.09485664027964785,0.15486972448118824
174,max,QUANNTransformer,0.0001,246657,0.05312166012184221,0.06721299192050789
175,max,DeepSet,0.0005,196225,0.09304401587458357,0.11739018720455785
176,max,MeanSet,0.0005,196225,0.15169151384191262,0.14604764299323544
177,max,PointNet,0.0005,196225,0.027684332932242088,0.08114082086583639
178,max,HPDS,0.0005,196226,0.03883226377712119,0.061335790528360995
179,max,QUANN,0.0005,196737,0.05594749197304722,0.07608251214185928
180,max,SetTransformer,0.0005,263553,0.06710384877413393,0.11155448350163692
181,max,QUANNTransformer,0.0005,246657,0.046910594557485884,0.05273963748526938
182,max,DeepSet,0.001,196225,0.10570196489552183,0.13324256948730412
183,max,MeanSet,0.001,196225,0.09791038199401801,0.1445947420718941
184,max,PointNet,0.001,196225,0.036299521389458,0.04855335333899773
185,max,HPDS,0.001,196226,0.05597760539043636,0.06005151387541852
186,max,QUANN,0.001,196737,0.04589692315655864,0.07035706757581446
187,max,SetTransformer,0.001,263553,0.15690592224044458,0.2032841244672841
188,max,QUANNTransformer,0.001,246657,0.06029628865080812,0.07497635610560154
189,sum,DeepSet,0.0001,196225,7.265357392174857,8.401961291089972
190,sum,MeanSet,0.0001,196225,11.771954271528456,10.709235916746424
191,sum,PointNet,0.0001,196225,25.154894283839635,26.400134847519247
192,sum,HPDS,0.0001,196226,17.83799614225115,17.656514462004317
193,sum,QUANN,0.0001,196737,4.974060885489933,4.751677970936957
194,sum,SetTransformer,0.0001,263553,3.261767237905472,3.732631361230891
195,sum,QUANNTransformer,0.0001,246657,3.197957267836919,3.166924935706118
196,sum,DeepSet,0.0005,196225,4.820916312081473,6.355523411263811
197,sum,MeanSet,0.0005,196225,6.445121333712623,7.029195346730821
198,sum,PointNet,0.0005,196225,16.688405445643834,18.456411539240086
199,sum,HPDS,0.0005,196226,5.048387079011826,4.96773857005099
200,sum,QUANN,0.0005,196737,3.0447975037589905,3.315923827759763
201,sum,SetTransformer,0.0005,263553,4.991760420420813,5.861063366240644
202,sum,QUANNTransformer,0.0005,246657,2.180289153068785,2.6745397239289384
203,sum,DeepSet,0.001,196225,4.114942200600155,5.855508291974981
204,sum,MeanSet,0.001,196225,7.012042266981942,6.930699295185982
205,sum,PointNet,0.001,196225,15.629266981094602,17.412004754898398
206,sum,HPDS,0.001,196226,4.157010923302363,4.2205963185492985
207,sum,QUANN,0.001,196737,3.9987485616926164,4.469539226369655
208,sum,SetTransformer,0.001,263553,3.9448568631732273,4.669723337000989
209,sum,QUANNTransformer,0.001,246657,1.6692825078018128,1.8787085546299498
